species,n_records,n_presence_patches,auc_mean,auc_std,accuracy_mean,precision_mean,recall_mean,f1_mean,mcc_mean,kappa_mean,tss_mean
Geum coccineum,30,25,0.8106666666666668,0.11543925771687125,0.76,0.5466666666666666,0.24000000000000005,0.310952380952381,0.25111103693091663,0.2099300699300699,0.17333333333333334
Elymus repens,342,216,0.8104577034647343,0.030019525095488084,0.7974257292646862,0.7145066045066045,0.32843551797040166,0.4469428517591322,0.3834562627932981,0.3430113781706522,0.28206700276467717
Cruciata laevipes,1612,1151,0.8104377991665805,0.01631213801178633,0.7943136005287259,0.7065123134916856,0.3032147562582345,0.424129963278288,0.365424044157548,0.32250832714709576,0.26122687899570807
Lepidium latifolium,26,22,0.8101098901098901,0.13295413614687046,0.7745098039215685,0.6166666666666666,0.37,0.4587301587301587,0.34408107722964504,0.32416690585220864,0.2787912087912089
Sambucus nigra,3908,2632,0.8098275268187995,0.008736982430351257,0.7866659899438997,0.6542331895884848,0.3089104696214313,0.4195074710491096,0.34173905063129656,0.30908079524471954,0.25483250006851765
Heracleum sphondylium,4512,2998,0.8093743729163505,0.009969909977200436,0.7914445864815094,0.6777254809728593,0.31654535336672235,0.43132288669626606,0.3590310476862293,0.3237203666344313,0.26628989689943516
Geheebia ferruginea,31,30,0.8092592592592593,0.025255892031455337,0.7833333333333333,0.8,0.13333333333333333,0.22857142857142856,0.2889260474058461,0.18461538461538457,0.1333333333333334
Veronica teucrium,455,243,0.8089864805156829,0.028636815706855997,0.7932064499074809,0.722061403508772,0.28018707482993194,0.40138705857557255,0.3566373185570506,0.3059798392094212,0.24452339981812274
Leontodon incanus,27,22,0.808956043956044,0.13319837290711645,0.7640522875816995,0.4,0.2,0.25142857142857145,0.18726232405841775,0.174494949669702,0.15494505494505495
Orobanche alba,146,110,0.8089531680440771,0.04691007906207752,0.809090909090909,0.7325641025641025,0.38181818181818183,0.49712923007040655,0.42837778070547283,0.3944068849510419,0.33333333333333337
Rosa balsamica,29,24,0.808952380952381,0.11794706526269162,0.8331578947368421,0.7833333333333333,0.5,0.6055555555555554,0.5281327994415578,0.5048112800369804,0.4438095238095238
Epipactis muelleri,61,46,0.8088712522045854,0.06120113949513561,0.7992492492492493,0.6,0.3022222222222222,0.3841335135452783,0.329815012490654,0.3053145957899418,0.265978835978836
Hypericum humifusum,121,110,0.8086776859504132,0.04217755907695812,0.825,0.8071794871794872,0.40909090909090906,0.5349034161660937,0.4843578590245663,0.44206153469416315,0.37272727272727274
Cerastium arvense,394,327,0.8084423589463474,0.03569588311646362,0.7981749583223656,0.7280128205128205,0.3114219114219114,0.4315091222314337,0.379500555269549,0.33338642635044635,0.2716829701601276
Androsace septentrionalis,22,20,0.8083333333333332,0.1527525231651947,0.7375,0.0,0.0,0.0,-0.0298142396999972,-0.022222222222222233,-0.016666666666666673
Acer pseudoplatanus,9386,5519,0.8082578301080355,0.009031310146081512,0.7892279695373152,0.6742078629444669,0.3040365866477459,0.41896500302937517,0.3491167847854733,0.31206939974600206,0.2549936329157123
Rosa gallica,73,57,0.8081003310415074,0.05821273574537737,0.7718840579710144,0.601025641025641,0.3,0.36547511312217196,0.29450946498564623,0.25875071563725877,0.22957983193277315
Orobanche minor,83,74,0.8080875420875421,0.02038736970520462,0.7940677966101696,0.7034632034632035,0.3666666666666667,0.45765949348558044,0.387635385115637,0.349782132754307,0.3038383838383838
Rhytidium rugosum,75,63,0.808064339643287,0.06632324203279824,0.8134117647058824,0.7630952380952382,0.3474358974358974,0.45393483709273175,0.4169850052750208,0.3717592590407203,0.3155724550461393
Trifolium pratense,6448,3614,0.8076874990701703,0.006075170348067689,0.7924740921053701,0.6849994240191778,0.3154408186879078,0.431799026164941,0.36217220330998157,0.3254030699852593,0.266926530640463
Cirsium vulgare,2420,1865,0.8075987033616283,0.011871087919192986,0.7890080428954425,0.6622015215602576,0.32171581769436997,0.43180398183694846,0.35317618186476013,0.321070392025206,0.2664879356568364
Viburnum lantana,12892,7563,0.8075075759692419,0.012907930583891067,0.7738000712948205,0.597867605306552,0.2850646251009767,0.38542696756014155,0.29582379696542194,0.2681762742698209,0.2217739966431072
Ribes aureum,73,51,0.8070068426197459,0.045711092373378046,0.7791463414634147,0.5634920634920635,0.35090909090909095,0.42193341574146526,0.3179003967394266,0.30411757534759853,0.27262952101661786
Ononis spinosa,1154,773,0.8068788361831448,0.029209518611185536,0.7884990406282185,0.6774262347705478,0.29630498533724337,0.4115874730525178,0.34533162558393454,0.3060850912979622,0.24887350399368194
Lythrum portula,48,35,0.8068027210884354,0.12854083068224964,0.8285714285714285,0.9,0.39999999999999997,0.5411965811965812,0.516379161198605,0.4526470588235295,0.3714285714285714
Drosera longifolia,38,21,0.8067948717948719,0.13410746669471527,0.7977941176470588,0.6,0.2,0.29333333333333333,0.31123761870746797,0.2551293667572737,0.2
Rosa villosa,100,84,0.8067820069204152,0.05372647372397563,0.7888059701492537,0.7361904761904763,0.2389705882352941,0.35825334086203653,0.3332800557097316,0.27126783173458235,0.21128431372549022
Nepeta cataria,68,62,0.8066254513622934,0.06041128136722419,0.7984489795918367,0.6711843711843712,0.43717948717948724,0.5183492063492063,0.42065769449446133,0.3993013865941677,0.3566673961410804
Seseli libanotis,116,71,0.8065886199441016,0.03251549551704077,0.8098370927318296,0.9,0.2676190476190476,0.40813209494324043,0.4233426623235947,0.3346757422416115,0.2583167220376522
Achillea distans,90,78,0.8064172833795867,0.04116038827444253,0.7788530465949821,0.7999999999999999,0.15416666666666665,0.25847953216374264,0.28572101383521115,0.19343013150381572,0.14130820228183777
Arctium lappa,429,334,0.8063523855170102,0.023525311177160387,0.7791995080775896,0.6235568035568035,0.30253279059249205,0.40641938145982887,0.3194691889352658,0.2902452412348494,0.2406720940750792
Dianthus gratianopolitanus,85,49,0.8061226053639846,0.05732502671797511,0.8008974358974358,0.9028571428571428,0.2644444444444445,0.3697682709447416,0.38950064720479627,0.30139471312656124,0.24398467432950194
Carex limosa,214,73,0.8060137924091413,0.10761029658615703,0.8052016364699007,0.7492063492063492,0.3466666666666667,0.464334749918274,0.41117160837587335,0.3672632758525506,0.3057575757575758
Petrocallis pyrenaica,43,26,0.8058333333333334,0.06716480559869963,0.7785714285714286,0.5233333333333332,0.3466666666666667,0.41222222222222216,0.32151250701148165,0.3073117744325627,0.27083333333333337
Symphyotrichum versicolor,65,47,0.8056677613574166,0.08955788579586964,0.7927453769559033,0.6666666666666667,0.34444444444444444,0.4484981684981684,0.36921239525304317,0.3395114442248561,0.2875478927203065
Rosa stylosa,66,30,0.8055555555555556,0.06928995160692485,0.85,0.86,0.4999999999999999,0.6025974025974026,0.5640267106044875,0.5255656108597285,0.4666666666666666
Gagea lutea,473,299,0.8055508649924426,0.019104822225830872,0.7867956764295676,0.730989898989899,0.25762711864406784,0.3714852253300676,0.3353492595165733,0.27788513922266433,0.220792854212038
Anthriscus sylvestris,1228,952,0.80526596109243,0.022537768360091175,0.7891357207155938,0.6789595818738207,0.2983521631303389,0.41333738739917597,0.3473885708648982,0.3082139330296628,0.2510789459797137
Salvia nemorosa,59,52,0.8050201612903226,0.11692211891236882,0.8365853658536585,0.7814285714285714,0.4945454545454545,0.5863553113553113,0.5231237997362346,0.4941868751570862,0.4435373900293255
Ptychostomum pallens,28,27,0.8046323529411765,0.14233998516366964,0.7779220779220779,0.6,0.10666666666666666,0.18095238095238092,0.22253932901995968,0.145313258863526,0.10666666666666669
Adoxa moschatellina,339,269,0.8044473428987147,0.03212536442903004,0.780671834625323,0.6366386946386947,0.2787561146051712,0.3869976656818762,0.3135810657470037,0.27839623269997904,0.2267202277866757
Rorippa amphibia,68,55,0.8044077134986226,0.06885950325054765,0.7772727272727272,0.6699999999999999,0.34545454545454546,0.43590610157106324,0.35167140793427193,0.3137678182384065,0.2666666666666667
Ranunculus reptans,37,27,0.8043137254901961,0.1353451345983249,0.7601731601731601,0.6033333333333333,0.30666666666666664,0.3715873015873016,0.28581600927979905,0.24971037271335333,0.22137254901960784
Ophioglossum vulgatum,175,116,0.804227203168602,0.058356530135483566,0.7801309022907901,0.6402020202020202,0.3184782608695652,0.4156133257364097,0.33172739010021396,0.2994117926088738,0.2523498964803313
Arabis nova,48,20,0.8041666666666666,0.08498365855987972,0.75,0.0,0.0,0.0,0.0,0.0,0.0
Pseudisothecium myosuroides,22,21,0.8041666666666666,0.07167171212917012,0.7492647058823529,0.4666666666666667,0.2,0.2704761904761905,0.1997753314649707,0.16943521594684383,0.13589743589743591
Arum cylindraceum,20,20,0.8041666666666666,0.07971302695712076,0.7875,0.6,0.15,0.24000000000000005,0.2683281572999748,0.2,0.15
Salix hastata,176,131,0.8041108956558487,0.03542646618532303,0.8034615384615386,0.6571852425180599,0.42706552706552703,0.514504664086911,0.41559259421916,0.4001971878453043,0.3558224241768545
Inula helenium,296,219,0.8040701281165348,0.03981944416136168,0.7750974025974026,0.6133644656595255,0.2873150105708245,0.3891069950086343,0.3034462766870253,0.2726543558911894,0.22493934552340375
Corylus avellana,13413,8080,0.8040375432964086,0.013360911366311155,0.7784653465346535,0.621670622933415,0.29108910891089107,0.39645963402378104,0.31249474830372814,0.2819771651506864,0.232013201320132
Iris germanica,130,97,0.8038964594420006,0.04148668272763112,0.7885447885447886,0.6806349206349207,0.3078947368421053,0.4121693121693122,0.348431094327384,0.3079352777403728,0.25628748961825953
Crepis praemorsa,23,21,0.8037820512820513,0.13516195510992998,0.7617647058823529,0.2,0.05,0.08,0.09013878188659974,0.06753246753246753,0.05
Trilophozia quinquedentata,31,27,0.8037745098039217,0.024341875702703675,0.767965367965368,0.3333333333333333,0.17333333333333334,0.2,0.16380811494962896,0.14682965894102126,0.1358333333333333
Silene vulgaris,13841,7578,0.8036320319880513,0.009074571056724233,0.7908420617933778,0.6683742747462207,0.3238296019575572,0.4360354800111456,0.3586672617713541,0.3262857151228041,0.2703413005185419
Chenopodiastrum hybridum,60,51,0.8035640273704789,0.0944236051274077,0.7696341463414634,0.6523809523809523,0.21636363636363637,0.31491057961646196,0.2703018499903987,0.21735298458490676,0.17077223851417403
Deutzia scabra,29,26,0.8035555555555556,0.10310060411026326,0.7880952380952381,0.4333333333333333,0.26,0.3222222222222222,0.2689928554183181,0.25305078553160393,0.2208333333333333
Calamagrostis epigejos,261,216,0.803525978258266,0.026876640408898825,0.8020701707218711,0.7559903381642512,0.3239957716701902,0.44219975453953986,0.3968510359777733,0.3468827305131165,0.285379194448962
Ajuga genevensis,487,403,0.8032375866888,0.011005361703810987,0.7884468203757475,0.673757467144564,0.3050925925925926,0.41572231278134747,0.3472361698406189,0.3093848962378145,0.2546210724115288
Veronica beccabunga,1798,1425,0.8029317738791424,0.009919643871508515,0.7833333333333334,0.6517662990493311,0.2863157894736842,0.3976964571853077,0.3258420781939654,0.28933379755793665,0.23532163742690063
Urtica urens,97,89,0.8028041545059674,0.05211624355903395,0.7866197183098592,0.7066666666666667,0.3130718954248366,0.41658141517476555,0.35738017019268453,0.3098464797282129,0.25723681506145435
Convallaria majalis,2479,1679,0.8027842473092568,0.01703349576642926,0.7916892706449669,0.6884152012790714,0.30376687988628287,0.42136747786158535,0.3565879115464777,0.31705500893042754,0.25810319236559437
Nasturtium officinale,224,180,0.8027263374485596,0.032393523709684104,0.7902777777777777,0.6983524988942945,0.28888888888888886,0.4014027744962365,0.3475138985977832,0.3027696240610477,0.24629629629629632
Cannabis sativa,36,35,0.8027210884353743,0.05723995637540857,0.8,0.5771428571428572,0.45714285714285713,0.5025974025974026,0.39429300128824474,0.3915413533834587,0.37142857142857133
Anaphalis margaritacea,147,108,0.8023907342657342,0.04477332780402106,0.7661855118952151,0.669047619047619,0.1571428571428571,0.2521367521367521,0.23554364565592847,0.16917136585865689,0.12637362637362637
Cirsium arvense,3901,2956,0.8023799999298482,0.008125114190697664,0.7828155239086652,0.6538888813228095,0.27739516165912104,0.3891730787600827,0.32132370835844315,0.2827654264454402,0.2286805390251101
Myosotis sylvatica,392,343,0.8022090896299423,0.022784875108108647,0.8119628400796284,0.7433818553363146,0.3760869565217392,0.49884553334010795,0.43374864997906587,0.39856295610596426,0.3333211502228995
Phelipanche purpurea,28,26,0.8017777777777777,0.1144234878331422,0.75,0.0,0.0,0.0,0.0,0.0,0.0
Chenopodium giganteum,49,42,0.8014401709401711,0.043242300578035575,0.7976827094474153,0.7,0.4,0.46788766788766784,0.39628843331095476,0.36193103920491776,0.32799999999999996
Plantago major,4766,3554,0.8012983849267743,0.003639441639679633,0.784608753555133,0.6531308854958432,0.296008795388364,0.4072465473430135,0.33265785308483503,0.29771116164837563,0.24348590177254037
Scilla forbesii,27,26,0.800888888888889,0.15049275032782997,0.7971428571428572,0.6,0.38,0.4565079365079365,0.3655469984041172,0.35339852398458327,0.3158333333333333
Verbascum chaixii,27,24,0.8007619047619048,0.07112035087364248,0.7605263157894737,0.3,0.09,0.13714285714285715,0.12977711086350274,0.10229885057471262,0.07666666666666666
Viola mirabilis,133,84,0.800699538638985,0.06328004570050462,0.7887181738366988,0.6735714285714286,0.31323529411764706,0.4087878787878788,0.3479290562128628,0.3075669496479449,0.26178431372549016
Eruca vesicaria,24,22,0.8006593406593406,0.11449863935102078,0.7960784313725491,0.6333333333333333,0.27999999999999997,0.37142857142857144,0.3405721161274136,0.29829778335204205,0.25032967032967035
Geranium endressii,24,21,0.8005128205128205,0.07944001909487153,0.775,0.6,0.25,0.3466666666666667,0.27994119784733007,0.249514267330243,0.20256410256410257
Symphytum asperum,59,54,0.8000929752066115,0.04563537991555657,0.7871035940803383,0.75,0.16363636363636364,0.26058608058608057,0.29413428901198707,0.2084787780697312,0.15738636363636363
Sphagnum russowii,31,20,0.8,0.15623611049377228,0.7625,0.3,0.1,0.14666666666666667,0.13308629714719006,0.10666666666666666,0.0833333333333333
Capsella bursa-pastoris,1407,1127,0.799767781354755,0.009013329360805133,0.7788392301237107,0.6463627915961292,0.2528613569321534,0.36178826701418065,0.300915924273755,0.2588554900674641,0.2070173531913198
Prunella vulgaris,6187,4336,0.7997525884542321,0.008047099873472822,0.7857470667035062,0.655680839289907,0.30258266494453573,0.4139098463233914,0.33810461580879736,0.30391155827483873,0.2493850979944388
Tripleurospermum inodorum,267,237,0.7992498505140848,0.012666316886080196,0.7784516847674743,0.6658398843408331,0.24893617021276598,0.3543548562336151,0.30290640158578885,0.2546453589310215,0.20392484351129844
Lamium album,779,602,0.7992167096009944,0.014037269328572733,0.7836336815589928,0.7120363199383336,0.22584022038567494,0.3422063682030515,0.3127602875524172,0.2526019573319543,0.19539226274805074
Blindia acuta,29,23,0.7991758241758242,0.1344488766135823,0.7502923976608187,0.4,0.13999999999999999,0.2,0.1452003735360178,0.12157190635451501,0.09714285714285716
Prunus cerasus,187,165,0.7989592898683808,0.02731692181719716,0.7833333333333334,0.6197832817337462,0.3393939393939394,0.43811320754716976,0.3405049827101684,0.318330723715656,0.27070707070707073
Brachythecium albicans,22,21,0.7985897435897436,0.016747339274674852,0.75,0.0,0.0,0.0,0.0,0.0,0.0
Avena sativa,530,457,0.7985029169497592,0.026308968422301664,0.7686114230107044,0.5727425718165288,0.3062111801242236,0.39519614084633214,0.2910202225552082,0.26928612432484805,0.22889200295103182
Carex oederi,104,76,0.7983123993558776,0.07364695905230054,0.7927322404371584,0.8261904761904763,0.23666666666666664,0.35806360821840694,0.358033879171096,0.277712131576647,0.2146376811594203
Viola canina,182,151,0.7980805598224953,0.050095015483403185,0.8046143250688707,0.8108169934640523,0.28365591397849466,0.41394062078272603,0.3980924526307299,0.33047151283280085,0.2615557918783725
Populus tremula,3018,2322,0.7980183043185539,0.007142545963580256,0.7881146773648482,0.6893754495418581,0.27691323692992215,0.39497426613299447,0.33905281266069665,0.293985128264182,0.23542613344776445
Palustriella decipiens,32,26,0.7978888888888889,0.01596446671614382,0.7880952380952381,0.5,0.2333333333333333,0.296031746031746,0.27642590268682954,0.24263528191161693,0.20833333333333334
Stellaria neglecta,22,21,0.7976923076923077,0.04617805632829342,0.75,0.0,0.0,0.0,0.0,0.0,0.0
Trichocolea tomentella,28,23,0.7967582417582418,0.07179332060819597,0.7286549707602339,0.1,0.04,0.05714285714285714,-0.017203554656951676,-0.006884557273074465,-0.002857142857142847
Veronica chamaedrys,4613,3214,0.7966363460721448,0.008960923985341472,0.788503877136599,0.6756316369520088,0.2990038904473288,0.4140145806305152,0.346145163166454,0.307715692441934,0.2506735363197844
Hippuris vulgaris,201,123,0.7964509440947797,0.05445481108195069,0.7763760049474335,0.6463203463203463,0.269,0.3758818958818959,0.3063061128265214,0.2658094317285372,0.2146497593483895
Anethum graveolens,71,69,0.7963350818751516,0.07452984655617127,0.7536363636363637,0.46333333333333326,0.27802197802197803,0.33480519480519483,0.22453293278782543,0.21546563896316623,0.191610828196194
Polygonum persicaria,63,52,0.7957056451612903,0.036212921583338956,0.759698025551684,0.7333333333333333,0.11636363636363638,0.1957042957042957,0.20876715786870342,0.1257515510396391,0.09055718475073311
Trifolium fragiferum,66,61,0.7955108955108956,0.03482625126430263,0.7664115646258505,0.6533333333333333,0.24743589743589745,0.32821426939074005,0.27125229023968533,0.22492245221557114,0.18767613767613772
Scrophularia nodosa,1547,1239,0.7953817071079674,0.01602240227887228,0.7945912405195144,0.7197636463153705,0.2913608462844456,0.41431674904654425,0.3639541083554086,0.31620511345842106,0.25369496110521
Palustriella falcata,73,50,0.7953333333333333,0.10792178237552932,0.8,0.8095238095238095,0.28,0.3996983408748115,0.3864764916090414,0.31605914214609865,0.25333333333333335
Rosa agrestis,139,106,0.7951799027691886,0.056879275510148604,0.7876750700280113,0.6708225108225108,0.3307359307359307,0.4365668644172537,0.35808134768333033,0.32386406985273447,0.27096410533910525
Cardamine parviflora,27,25,0.7946666666666667,0.0510163372525573,0.75,0.3,0.16,0.20317460317460317,0.13471506281091267,0.12380952380952379,0.10666666666666665
Myosotis scorpioides,398,295,0.7946184046729867,0.03346990266993316,0.7983050847457627,0.7935238095238095,0.2677966101694915,0.3984152778456576,0.3785700712753205,0.3110397408703386,0.24293785310734467
Cardamine amara,788,636,0.7944830902641736,0.016427181981496123,0.7897034481691753,0.7059030278778178,0.27044783464566924,0.39028159596132095,0.3426335582437151,0.2931417736335721,0.23324070543210892
Crepis vesicaria,492,443,0.794387255793424,0.013098860428575762,0.753971512691971,0.5156643955103519,0.23263534218590398,0.3205034827377347,0.21917402010102421,0.19614162572213056,0.16040949454794115
Matteuccia struthiopteris,55,49,0.7943269476372924,0.05109960624493547,0.7805128205128206,0.8300000000000001,0.20444444444444443,0.31480519480519475,0.3212678868307928,0.23316321913225288,0.17685823754789273
Bidens cernua,33,24,0.7941904761904762,0.09482692194053627,0.7189473684210526,0.13333333333333333,0.08,0.1,0.001111975232393292,0.00804769001490313,0.009523809523809535
Medicago varia,100,84,0.7941851211072664,0.06376906774325176,0.7738366988586479,0.6166666666666666,0.2610294117647059,0.36579710144927535,0.2899155153608525,0.254113005838391,0.205578431372549
Goodyera repens,225,134,0.7940781189546623,0.051360452495390146,0.7966597438560056,0.7197746697746698,0.32165242165242164,0.4375187969924812,0.380079365580944,0.3363456241029624,0.2769301994301994
Brassica rapa,44,39,0.7940346790890269,0.02056483097364822,0.7879032258064516,0.78,0.28214285714285714,0.3911111111111111,0.36100374250474576,0.29589066731788055,0.23975155279503105
Malva alcea,477,414,0.7937966248888324,0.03541809088052007,0.7771794125141048,0.6453067622033138,0.24616514839847192,0.35279082882714746,0.2943017183421229,0.2507898504833946,0.20027837550042812
Tagetes erecta,48,40,0.79375,0.13423361424935423,0.79375,0.6266666666666667,0.325,0.4150249750249751,0.3428412996566944,0.31741474899369637,0.2750000000000001
Pulsatilla vulgaris,247,114,0.7937336783828499,0.038785730944912625,0.7872670807453417,0.6536363636363637,0.30869565217391304,0.4096497567085803,0.3390230628601795,0.30537494441938723,0.25605285592497873
Rhamnus saxatilis,116,82,0.7936233493397359,0.060655919274312554,0.8107692307692307,0.8014285714285714,0.30514705882352944,0.43387012987012985,0.4132931720424919,0.35321097498519577,0.2847388955582233
Viola rupestris,52,45,0.7934156378600823,0.11614565658983216,0.7833333333333333,0.7333333333333333,0.15555555555555553,0.24666666666666667,0.2795804876458086,0.19649122807017547,0.14814814814814814
Cerastium fontanum,148,130,0.7931952662721894,0.039955557709722075,0.7846153846153847,0.7473809523809524,0.2230769230769231,0.33628989132309817,0.32021663242943543,0.25167650543392645,0.1948717948717949
Atocion armeria,57,47,0.7931636562671045,0.07614530710283272,0.7660028449502134,0.6666666666666666,0.18888888888888888,0.27956876456876456,0.24683903609455154,0.18771818437183327,0.14627805145046527
Glyceria fluitans,52,43,0.792974358974359,0.05916412303582793,0.813781512605042,0.75,0.3,0.40849816849816845,0.3897526196156463,0.3425724023556894,0.2843076923076923
Centaurium pulchellum,154,136,0.7928819967212017,0.04676666115052194,0.7739381583418281,0.6684126984126983,0.22089947089947087,0.32579275299863536,0.2827267795229943,0.22914258857659142,0.179104830730847
